X,Y,ObjectId,name,text,image,tickets,url,contact_email,contact_phone,contact_website,address,latitude,longitude,address_zoom,address_place_id,address_street_number,address_street_name,address_street_name_short,address_state,address_post_code,address_country,address_country_short,address_street,address_city,opening_hours,GlobalID
16.6185883000001,49.1932055,172,"Továrna Maxe Kohna a&nbsp;Tugendhatových (později Mosilana)","Továrna na výrobu soukenného a&nbsp;vlněného zboží na ulici Vlhké, kterou v roce 1855 založil Max Kohn, byla od roku 1896 spravována Emilem Tugendhatem a&nbsp;posléze jeho syny, Hansem a&nbsp;Fritzem (1895–1958).
Posledně jmenovaný se oženil s Grete Löw-Beerovou (1903–1970), s níž si podle návrhu slavného architekta Miese van der Rohe nechali na horní části pozemku Gretiných rodičů postavit moderní funkcionalistickou vilu, která je dnes zapsána v seznamu světového dědictví Unesco.
V této továrně se kdysi vyráběly látky, z jejichž výnosů mladí Tugendhatovi financovali chod nákladně vedené domácnosti, ale také nepřeberné množství společenských, kulturních či charitativních aktivit. Manželé byli aktivními československými občany, kterým nebyla lhostejná situace slabších či perzekvovaných – angažovali se kupříkladu v&nbsp;Lize za lidská práva, která zajišťovala finanční a praktickou pomoc politickým uprchlíkům z Německa po nástupu Adolfa Hitlera k moci.
Přestože židovští majitelé továrny přežili holokaust – Fritz s rodinou v emigraci a&nbsp;Hans v tajném úkrytu v Brně – byl jim po válce zabaven všechen majetek. Vila připadla městu a&nbsp;továrna se stala součástí národního podniku Mosilana. Nerozumné socialistické hospodaření a&nbsp;divoká privatizace však posléze výrobu zlikvidovala a&nbsp;tato omšelá továrna tak zůstává jedním z posledních mement kdysi tak významné epochy moravského Manchesteru.
Máte-li dostatek času, můžete ulicí Vlhkou, Ponávka, Příkop a&nbsp;Drobného pokračovat k šestému zastavení u&nbsp;vily rodiny Löw-Beerových. Pokud však máte jen málo času, doporučujeme si následující příběh pouze přečíst a&nbsp;pokračovat ulicí Cejl přímo k sedmému zastavení.",https://www.gotobrno.cz/wp-content/uploads/2018/08/open-house-brno_mosilana.jpg,,https://www.gotobrno.cz/misto/tovarna-maxe-kohna-a-tugendhatovych-pozdeji-mosilana/,,,https://www.brnotrails.cz/objekt/18-tovarna-tugendhat-a-kohn,Vlhká 21,49.1932055,16.6185883000001,,,,,,,,,,Vlhká 21,Brno,,{44AB6EE1-55D2-4D21-9356-61EAFA89F9C0}
16.6204827,49.1998983,173,Pavlačové domy,"Domov brněnského dělnictva.
V oblasti Cejlu vyrostly během 19.&nbsp;století pavlačové domy postavené pro dělníky, kteří se do Brna stahovali z chudých oblastí Českomoravské a&nbsp;Drahanské vrchoviny s vidinou získání práce v místních textilkách. Tady se usazovali noví čeští, němečtí i&nbsp;židovští příchozí a&nbsp;nehledě na národnost tu vytvořili novou městskou společnost. Právě v těchto ulicích a&nbsp;pavlačových domech proto vznikl hantec, specifický brněnský dialekt užívaný nižšími sociálními vrstvami, který je kombinací češtiny, němčiny a&nbsp;jidiš.
V pavlačových domech se však nežilo dobře – v&nbsp;každém bydlel stejný počet obyvatel, jako v průměrné vesnici. Nejméně šestičlenné rodiny textilních dělníků obývaly pouze jeden pokoj s kuchyní, která byla osvětlená světlíkem nad vstupními dveřmi, bez tekoucí vody a&nbsp;se společným záchodem pro celou pavlač. Aby si rodina finančně trochu přilepšila, přijímala navíc nocležníky z řad příbuzných nebo známých, kteří do továrny docházeli ze vzdálenějších vesnic. Protože se často pracovalo na směny, znamenalo to, že v jediné posteli, kterou rodina vlastnila, se spící střídali.
Noviny Volksfreund v roce 1907 popisovaly bytovou situaci na Cejlu, konkrétně v domě číslo 77, takto: „Pokoj a&nbsp;kuchyň. Dvě postele pro šest lidí. Vlhkost až do dvou metrů výšky bytu… Záchod pro sedm rodin. Žádné vodovodní potrubí. Otevřený kanál. Žumpa. Vedle studny se nachází kanál, který silně zapáchá. Nájem 16 korun.“
V kontextu s takovou bídou a&nbsp;minimálními hygienickými možnostmi proto nepřekvapí vysoká úmrtnost textilních dělníků. Nejčastější příčinou úmrtí býval střevní katar a&nbsp;tuberkulóza, rychle se zhoršující prašným prostředím v továrnách. Průměrný věk obyvatel Cejlu se tehdy pohyboval kolem 33 let.",https://www.gotobrno.cz/wp-content/uploads/2017/10/pavlacovy-dum-bratislavska-scaled.jpg,,https://www.gotobrno.cz/misto/pavlacove-domy/,,,https://www.brnotrails.cz/objekt/23-domov-textilniho-delnictva,Bratislavská 41,49.1998983,16.6204827,,,,,,,,,,Bratislavská 41,Brno,,{85BE6855-146D-471A-99B7-F3A5D2D97713}
16.6210413000001,49.1984168000001,174,"Továrna a&nbsp;vila Schoellerových","Rozvoj textilní výroby na konci 18.&nbsp;století do Brna přilákal i&nbsp;významné evropské průmyslníky specializující se na toto odvětví. 
Mezi ně patřili i&nbsp;Schoellerové z německého Dürenu, kteří zde v roce 1818 založili pobočku svého podnikání, když odkoupili továrnu na zpracování vlny Hopf und Bräunlich na ulici Cejl, u&nbsp;níž si nechali vystavět honosné rodinné sídlo.
Pod značkou Gebrüder Schoeller však nezačali podnikat jen v Brně – mužští členové rodiny zakládali filiálky v&nbsp;různých koutech Evropy a&nbsp;vedli tak úspěšný rodinný obchod napříč celým kontinentem. Brzy se stali mocným textilnickým klanem, jehož členové převyšovali ostatní brněnské vlnaře kapitálem i&nbsp;schopností pružně reagovat na zvraty trhu, když zakládali cukrovary či ocelárny.
Brněnské pobočce firmy Gebrüder Schoeller se po více než století dařilo mimořádně dobře, také díky tomu, že místní Schoellerové pěstovali četné – kulturní i&nbsp;společenské – styky a&nbsp;začasté vstupovali do vysoké politiky.
Mezi členy této rodiny tak vynikl kupříkladu Gustav Phillip Schoeller (1866–1950), který v Brně spolu se svou manželkou, bývalou herečkou, vedl vyhlášený umělecký salon, či Phillip Wilhelm Schoeller (1845–1916), který zase proslul jako umělecký fotograf ve Vídni. Neslavně se však do brněnské historie zapsal Phillip Alois Schoeller (1892–1977), který rodinnou firmu převzal v roce 1933. Už v té době byl ilegálním členem NSDAP a&nbsp;během II. světové války v nacistickém Německu získal dokonce řadu vysokých politických funkcí.
S končící válkou však vycítil nezvratný konec a&nbsp;před blížící se frontou uprchl i&nbsp;s celou rozvětvenou rodinou do Vídně, kde se podnikání, především v bankovnictví, věnoval i&nbsp;nadále. Rodinný bankovní dům Schoellerbank svou činnost ukončil až v roce 1982.
Brněnská továrna i&nbsp;vila po válce připadly jako konfiskát republice a&nbsp;dnes už slouží jinému účelu. Na Ústředním hřbitově v Brně však můžete nalézt místa posledního odpočinku mnoha členů kdysi mocného evropského rodu Schoellerových.
Budete-li pokračovat ulicí Cejl k osmému zastavení, zajděte si ještě na Radlas, který se rozkládá po vaší pravé straně. Tady kdysi stávala největší továrna na výrobu česané příze Kammgarnspinnerei. O&nbsp;tom, jak těžké pracovní podmínky v&nbsp;ní panovaly, svědčí František Halas st. v knize nazvané jejím lidovým přízviskem – Kemka. Dnes z ní zbyla jen správní budova na adrese Radlas 5, neboť provozy byly zničeny bombardováním v roce 1944 a&nbsp;následným rozsáhlým požárem.",https://www.gotobrno.cz/wp-content/uploads/2018/08/tovarna-gebruder-schoeller-na-pocatku-20-stoleti-foto-amb.jpg,,https://www.gotobrno.cz/misto/tovarna-a-vila-schoellerovych/,,,https://www.brnotrails.cz/objekt/20-textilka-gebruder-schoeller,Cejl 50/52,49.1984168,16.6210413,,,,,,,,,,Cejl 50/52,Brno,,{071DCA89-7FFC-4F63-AF1A-65DCF75AC129}
16.6135808,49.2060681,175,"Alfred Löw-Beer a&nbsp;Vila Löw-Beerových","Rozvětvená rodina židovských podnikatelů pocházela z Boskovicka a&nbsp;patřila k nejvýznamnějším jihomoravským průmyslnickým rodům, podnikajícím ve vlnařství a&nbsp;cukrovarnictví.
Do Brna přišli jako první roku 1852 bratři Aron a&nbsp;Jakob, když zde založili firmu na výrobu mykané příze Aron et Jakob Löw-Beer. Zanedlouho poté jejich synové otevřeli pobočku v Brněnci, která později proslula jako továrna Oskara Schindlera, známá především díky filmu Schindlerův seznam (režie S. Spielberg, 1993).
Jiný člen rozvětveného rodu, Moses Löw-Beer (1800–1851), začal podnikat v roce 1843 v&nbsp;nedaleké Svitávce, do Brna však výrobu rozšířili až jeho synové. Dědicem značky Moses Löw-Beer se později stal Max Löw-Beer (1829–1887), který v otcově firmě pracoval od 14 let. Díky jeho schopnostem a&nbsp;píli se firmě podařilo stát se nejvýznamnějším výrobcem levného textilního zboží v Rakousku. Jeho synové Rudolf, Alfred a&nbsp;Benno ji ještě rozšířili a&nbsp;tím se z ní stala jedna z největších vlnařských továren v monarchii a&nbsp;později v ČSR.
Osud mnoha členů rodiny Löw-Beerových se uzavřel v koncentračních táborech Terezín a&nbsp;Treblinka, jen některým se před nacisty podařilo uprchnout do zahraničí. Známým se stal především tragický osud Alfreda Löw-Beera (1867–1939), otce Grety Tugendhatové, který se v Brně do poslední chvíle snažil zabezpečit rodinný majetek. V březnu 1939 byl kvůli tomu zadržen gestapem, z výslechové cely se mu však podařilo uprchnout. Za dodnes nevyjasněných okolností byl ale o&nbsp;několik dní později nalezen mrtvý u&nbsp;jihočeského Stříbra, když se pokoušel pod jinou identitou vyjet z okupované vlasti za rodinou do Švýcarska. Marně čekající příbuzní mezitím najali elitního britského detektiva Paula Dukese, který se vydal Alfreda Löw-Beera do protektorátu hledat. O&nbsp;svém pátrání později napsal román An Epic of the Gestapo: The Story of a&nbsp;Strange Search, avšak kdo Alfreda Löw-Beera zabil, se mu vypátrat nepodařilo.
Majetek Löw-Beerových byl v roce 1939 zabaven ve prospěch Říše a&nbsp;byl do ní dosazen treuhänder. Po osvobození byla nad firmou jako německým majetkem zavedena národní správa a&nbsp;už 27.&nbsp;prosince 1945 byla včleněna do Moravskoslezských vlnařských závodů n. p. Brno, později do Mosilany. Vilu dnes vlastní Jihomoravský kraj.
Krásnou ulicí Schodovou se můžete projít k vile Tugendhat a&nbsp;odtud pokračovat ulicí Černopolní a&nbsp;Francouzskou na Cejl, kde najdete další zastavení této stezky.",https://www.gotobrno.cz/wp-content/uploads/2018/08/vila-low-beer-3-1920x1280-cernobile.jpg,,https://www.gotobrno.cz/misto/alfred-low-beera-a-vila-low-beerovych/,,,https://www.brnotrails.cz/objekt/19-vila-low-beerovych,Drobného 297/22,49.2060681,16.6135808,,,,,,,,,,Drobného 297/22,Brno,,{367A6EFE-A227-4C49-803F-FA0CC5E5AFD3}
16.6092167,49.1906998000001,176,Offermannův dům,"Němečtí textilní podnikatelé.
Po krachu první brněnské manufaktury Johanna Leopolda Köffillera se odborníci, přišlí sem ze severního Porýní rozhodli, že ve svém novém domově zůstanou. Odkoupili od svého zaměstnavatele jednotlivé provozy, nebo si založili vlastní, a&nbsp;tak ke konci století fungovalo za brněnskými hradbami, kde byla nejlevnější a&nbsp;nejvhodnější místa pro stavbu, hned několik nových textilních fabrik. V Brně se pro příští generace etablovala nová měšťanská elita – podnikatelé rodu Hopfových, Bräunlichových, Schmalových, Biegmannových, Dabergerových, Mundyových, později Teuberových, Soxhletových a&nbsp;dalších. Mezi nimi zaujímá pozoruhodné postavení i&nbsp;rodina Offermannových.
Jejím brněnským patriarchou byl Johann Heinrich Offermann (1748–1793), který do Köffillerovy manufaktury přišel z vesnice Imgenbroich u&nbsp;Monschau, aby tu nastoupil jako přadlácký mistr a&nbsp;posléze pokladník. Už v roce 1786 se osamostatnil a&nbsp;tam, kde dnes stojí obchodní dům Tesco, si v domě U&nbsp;Velkého střevíce založil vlastní výrobu jemných suken. Začínal s pouhými čtyřmi stavy, ale v roce 1791 už pro něj pracovalo na 1600 dělníků. Jeho dědicové pak továrnu pozdvihli na takovou úroveň, že značka J. H. Offermann in Brünn získala světovou pověst a&nbsp;její výrobky byly žádány na všech kontinentech. Naproti komplexu továrny si jeho vnuk postavil krásnou vilu a&nbsp;jeho pravnukové pak obytný dům pod Františkovem, odkud přes železniční dráhu mohli dohlédnout až do rodinné fabriky.
Pro novou podnikatelskou elitu bylo přirozené, že prostředky z prodeje sukna štědře investovali zpět do rozvoje města a&nbsp;kraje. Tak se kupříkladu Offermannové stali donátory parkové úpravy města Brna, když financovali přeměnu Lužánek v anglický park nebo založení Denisových sadů.
Mezi nejštědřejší podporovatele brněnského veřejného života patřil Theodor von Offermann (1822–1892), který v Brně v roce 1869 zavedl první hromadnou dopravu v podobě koněspřežky, jezdící mezi dnešním Moravským náměstím a&nbsp;Královým Polem. Převážně z jeho prostředků pak vyrostlo nové Moravské průmyslové muzeum na Husově ulici. Když ho jako člen kuratoria muzea slavnostně otevíral, prohlásil prý, že mu bylo nesmírnou ctí nést na ramenou břímě nákladů na výstavbu kulturního stánku, který bude sloužit ku vzdělání a&nbsp;povznesení všeho moravského lidu.
Mnozí němečtí podnikatelé z Brna odešli po rozpadu monarchie v roce 1918. Ti, kteří optovali pro Československo a&nbsp;zůstali, většinou úspěšně podnikali i&nbsp;v nové republice. V průběhu 30.&nbsp;let pak někteří z nich podlehli politické propagandě šířené ze sousední Říše, jiní se však lákadly v podobě zásobování armády či správy židovského majetku zlákat nenechali. Zatímco kupříkladu Schoellerové se v průběhu války stali nebezpečně mocným rodem, stopy Offermannových, kteří z Brna před blížící se frontou neodešli, končí pravděpodobně v nechvalně proslulém brněnském pochodu smrti.",https://www.gotobrno.cz/wp-content/uploads/2018/08/dum-u-velkeho-strevice-1770-pametni-kniha-rodu-offermannovych-mzk-1.jpg,,https://www.gotobrno.cz/misto/offermannuv-dum/,,,https://www.brnotrails.cz/objekt/16-offermannuv-dum,Bašty 416/8,49.1906998,16.6092166999999,,,,,,,,,,Bašty 416/8,Brno,,{198A8A1B-A552-4C50-9775-EB7AFE66D3E7}
16.6086609000001,49.1940856000001,177,"Dům u&nbsp;Zlaté koule (dnes Kleinův palác)","Někdejší dům U&nbsp;Zlaté koule brněnského měšťana Johanna Leopolda Köffillera.
Městu Brnu se kdysi říkávalo rakouský či moravský Manchester a&nbsp;toto přízvisko se s úctou skloňovalo nejen v brněnských textilních továrnách, ale i&nbsp;v mimoevropských zemích či na světových průmyslových výstavách. Tento proslulý fenomén má svůj počátek v druhé půli 18.&nbsp;století, kdy se v hlavě bohatého brněnského měšťana zrodil nápad založit textilní manufakturu.
Johann Leopold Köffiller (1743–1814) byl synem obchodníka a&nbsp;spoluzakladatele brněnské Půjčovní banky, sídlící v domě U&nbsp;Zlaté koule na někdejším Velkém náměstí. Díky rodinnému kapitálu mohl pružně reagovat na poptávku po chybějících textiliích a&nbsp;protože byl zcestovalý a&nbsp;vzdělaný, věděl také jak. Inspiraci našel v severním Porýní, kde se rozvinula manufakturní textilní výroba, pro niž našel příznivé podmínky i&nbsp;v Brně – působil zde jen slabý soukenický cech, který se nestavěl na odpor novému typu podnikání, a&nbsp;zároveň zde byla řeka, která mohla zásobovat valchařské a&nbsp;barvířské provozy přísunem čerstvé vody.
Mladý podnikatel tak do své fabriky pozval specialisty na výrobu vlněného sukna, kteří přišli s mistrem Johannem Bartolomeem Seitterem z měst Verviers, Eupen, Monschau či z Cách. V roce 1767 pak na ulici Velké Nové (dnešní Lidické) a&nbsp;na ulici Švábka (dnešní Údolní) začal provozovat textilní manufaktury, které vyrobily až 2000 kusů jemného sukna ročně.
Johann Leopold Köffiller se o&nbsp;své zaměstnance staral na tehdejší poměry dobře. Vzhledem k tomu, že všichni Seveřané byli protestanté, zasadil se o&nbsp;to – byť sám katolík –, aby pro ně byla zřízena evangelická modlitebna (stávala na dnešní ulici Husově) a&nbsp;aby měli kde bydlet. Osídlili první brněnskou kolonii dělnických domků, která přiléhala těsně k manufaktuře, a&nbsp;dostala název Červená ulička. Právě sem v roce 1781, kdy už byl Köffiller za své zásluhy o&nbsp;moravský průmysl povýšen do rytířského stavu, zavítal císař Josef II.
Úspěšně se rozvíjející podnik však zastavil poryv evropského trhu, způsobený válkou s Tureckem. Po Köffillerově krachu v roce 1792 továrnu i&nbsp;s přilehlou osadou odkoupil jeden z přišlých odborníků, Heinrich Schmal, po němž se této oblasti začalo říkat Šmálka. Právě tady se v roce 1870 narodil klasik moderní architektury Adolf Loos, jehož umělecké vize formulované v&nbsp;eseji Ornament a&nbsp;zločin znamenaly revoluci v dosavadním pojetí architektury.
První brněnská textilní manufaktura s přilehlou dělnickou kolonií musely později ustoupit stavbě dnešního hotelu Slovan, a&nbsp;dům U&nbsp;Zlaté koule zase stavbě Kleinova paláce, který na náměstí Svobody stojí dodnes, nicméně rozvoji textilního průmyslu a&nbsp;na něj navazujícího strojírenství a&nbsp;chemii, už nestálo v cestě nic.",https://www.gotobrno.cz/wp-content/uploads/2017/10/1-koffillerova-manfaktura-pozdejsi-smalka-amb.jpg,,https://www.gotobrno.cz/misto/dum-u-zlate-koule-dnes-kleinuv-palac/,,,https://www.brnotrails.cz/objekt/14-brno-moravsky-manchester,náměstí Svobody 84/15,49.1940856,16.6086609,,,,,,,,,,náměstí Svobody 84/15,Brno,,{234F7169-AA03-498D-ABAA-6EB12B3E5003}
16.6111564,49.1914115000001,178,Židovská brána,"Židovští textilní podnikatelé.
Historie židovského osídlení Brna má své počátky ve 13.&nbsp;století (seznámit se s ní můžete v rámci naší židovské stezky), nicméně do dějin brněnského průmyslu Židé výrazně zasáhli až po roce 1848.
V revolučním období byl totiž zrušen diskriminační zákon, který jim do té doby nedovoloval zakládat podniky v Brně, a&nbsp;proto museli výrobu provozovat v menších městech a&nbsp;vsích na moravském venkově – na jihu v Bučovicích, Ivančicích či Mikulově, na severu ve Svitávce či Boskovicích.
S uvolněním poměrů se jim však podařilo založit nové vlnařské továrny přímo v&nbsp;průmyslovém centru, kde byl dostatek dělníků i&nbsp;klíčové napojení na železnici, a&nbsp;kvalitou své produkce brzy dostihli místní konkurenci.
Jména prvních židovských podnikatelů – Auspitz, Bauer, Beran, Fuhrmann, Gomperz, Hecht, Kafka, Löw, Löw-Beer, Samek, Skutezky, Stiassni, Strakosch, Tugendhat, Weinberger – se pak zapsala nejen do průmyslových, ale také do kulturních dějin Brna, potažmo jihomoravského kraje.
V ústí Masarykovy ulice kdysi stávala pozdně gotická židovská brána, na jejíž výstavbě se podílel Anton Pilgram, která však byla při stavebních úpravách města v roce 1835 strhnuta. Vidět ji nyní můžeme už jen na reliéfu na fasádě domu číslo 37.
Cestou k dalšímu zastavení si však můžeme připomenout i&nbsp;jiné památky spojené s židovským osídlením města, které už dnes neexistují.
Byl to například nejstarší židovský hřbitov, který musel ustoupit stavbě brněnského Hlavního nádraží, nebo překrásná židovská synagoga, navržená vídeňskými architekty J. Romanem von Ringem a&nbsp;A. Schwendenweinem von Lonauberg v novorománském stylu, která stávala na rohu ulic Přízovy a&nbsp;Spálené. Architektonicky cennou stavbu z roku 1855 bohužel v předvečer Hitlerovy návštěvy Brna dne 16.&nbsp;března 1939 vypálili stoupenci národního socialismu, a&nbsp;na jejím místě (i&nbsp;přes poválečný slib magistrátu, že se zaslouží o&nbsp;pietní úpravu prostranství) dodnes zůstává jen prázdná proluka čekající na své využití.
Dnes jedinou brněnskou synagogu Agudas Achim, pozoruhodnou také díky svému střídmému funkcionalistickému pojednání od architekta Otto Eislera, pak můžete spatřit v ulici Skořepka.",https://www.gotobrno.cz/wp-content/uploads/2018/08/zidovska-brana-2.jpg,,https://www.gotobrno.cz/misto/zidovska-brana/,,,https://www.brnotrails.cz/objekt/17-zidovsti-textilni-podnikatele,Masarykova 37,49.1914115,16.6111564,,,,,,,,,,Masarykova 37,Brno,,{57A7DFA5-2148-44DF-B6C7-268D3B80090E}
16.6233503,49.2014287000001,179,Spolkový dům,"Architektonicky zajímavý komplex kulturního domu na ulici Spolkové (dříve Marxově) byl v roce 1897 v&nbsp;centru tovární čtvrti Cejl vystavěn jako místo setkávání českého dělnictva.
Brzy se však stal i&nbsp;významným politickým centrem, když zde přednášel Josef Hybeš (1850–1921) nebo tu došlo k&nbsp;založení brněnské sociální demokracie. V krásné zahradě s vyhlášeným hostincem se však scházeli i&nbsp;levicově orientovaní umělci, kteří zde roku 1924 založili brněnskou odnož legendární umělecké skupiny Devětsil, později sloužil jako místo zábavy a&nbsp;tance, v&nbsp;němž mnozí zažili své první prodloužené. V&nbsp;90.&nbsp;letech minulého století zde sídlil klub Harlem a&nbsp;THC. Polozapomenutá stavba je však dnes kvůli nezájmu majitele v zuboženém stavu.
Textilní dělníci patřili v Brně k nejstarším profesním skupinám továrních zaměstnanců. Zatímco práce prvních německých odborníků v manufakturách byla ceněná jako kvalifikovaná řemeslná dovednost, s&nbsp;přibývajícím počtem fabrik a&nbsp;zaváděním strojů do výroby hodnota jejich práce klesala. V poslední čtvrtině 19.&nbsp;století byly pracovní podmínky v továrnách drsné, nedobře placené a&nbsp;nebylo výjimkou, že při nich docházelo k vážným úrazům.
Zaměstnavatelé snižovali náklady také nahrazováním mužských dělníků ženami a&nbsp;dětmi, jimž platili nesrovnatelně menší mzdy. To vyvolávalo četné stávky. Mimořádně velký protest textilních dělníků zorganizovala v roce 1889 sociální demokracie, avšak nejmohutnějším odporem se stala stávka, do níž se v roce 1899 zapojilo kolem 12 tisíc dělníků z více než 60 brněnských textilek. Osm týdnů se stávkovalo za zkrácení někde až dvanáctihodinové pracovní doby, což se však podařilo jen částečně.
Postupně se v Brně prosadilo centralizované odborové hnutí, které po roce 1906 přešlo k taktice kolektivního vyjednávání. Při něm se odborům podařilo pro místní textiláky vymoci vyšší mzdy než měli jejich kolegové v Liberci nebo Jihlavě. Důležitý byl přitom společný postup českých a&nbsp;německých dělníků. Dokud jejich vztah nenarušily národnostní spory, byli při vyjednávání úspěšní. Jejich rozdělení do národně sociálních odborů však nakonec vedlo k&nbsp;neúspěchu velké stávky v roce 1912.",https://www.gotobrno.cz/wp-content/uploads/2018/08/stavkujici-delnici-v-zahrade-delnickeho-domu-e1535540785629.jpg,,https://www.gotobrno.cz/misto/spolkovy-dum/,,,https://www.brnotrails.cz/objekt/22-spolkovy-dum,Spolková 8,49.2014287,16.6233503,,,,,,,,,,Spolková 8,Brno,,{7EBE43E9-E34E-4D06-AC0A-77C3CB4FAEEE}
16.6106777000001,49.1919289000001,180,Palác Salm-Reifferscheidtů,"Sídlo svobodných zednářů.
Brněnský textilní průmysl na konci 18.&nbsp;století utěšeně vzkvétal, ale co do významu se zdejší produkce zdaleka nemohla rovnat výrobkům z vyspělejších západních zemí. Primát v tomto ohledu držela především Británie. Tu si za cíl své dobrodružné výpravy vybral Hugo Franz Salm-Reifferscheidt (1776–1836), syn majitele rájeckého a&nbsp;blanenského panství a&nbsp;zakladatele brněnské zednářské lóže zvané Zur aufgehenden Sonne im Orient neboli U vycházejícího slunce na východě, starohraběte Karla Josefa Salm-Reifferscheidta.
Mladý Hugo Franz, inspirovaný myšlenkami svobodných zednářů, se v roce 1801 rozhodl pozdvihnout úroveň místního podnikání a&nbsp;vypravil se na tajnou výpravu do Anglie, aby zde uloupil plány tehdy nejmodernějších textilních strojů. V převleku za dělníka se nechal zaměstnat v několika fabrikách a&nbsp;postupně získal 18 plánů ke všem tehdy známým spřádacím strojům. Na vlastním těle je posléze pašoval domů a&nbsp;riskoval tak velmi tvrdý trest – na vývoz strojů či jen jejich plánů bylo embargo, za nějž anglické soudy udělovaly doživotní žalář v australské Botany Bay.
Moravskému šlechtici se však podařilo obelhat celníky a&nbsp;přes Hamburk se dostat zpět do Brna, kde založil Verein zur Anlage einer Wollen-Maschinen-Spinnerei nach englischer Art čili Společnost pro zřízení strojní přádelny vlny na anglický způsob, a roku 1804 v&nbsp;přádelně Hopf und Bräunlich na Cejlu a&nbsp;v Maillardově manufaktuře na Údolní ulici uvedl do provozu první, světové produkci konkurenceschopné spřádací stroje. Úroveň brněnských vlněných tkanin se v několika následujících letech natolik zvýšila, že začaly být žádány nejen v habsburské monarchii, ale poptávka po nich vzrostla i&nbsp;v ostatních evropských zemích.
Jedenáct plánů se dodnes dochovalo ve fondech knihovny rájeckého zámku. Tvoří unikátní soubor dokládající jak úroveň technologie strojního zpracování vlny na přelomu 18.&nbsp;a&nbsp;19.&nbsp;století, tak cíle a&nbsp;prostředky tehdy ojedinělé průmyslové špionáže.
Starohrabě Hugo Franz Salm-Reifferscheidt se však o&nbsp;pokrok zasloužil i&nbsp;v&nbsp;několika dalších oborech. Pro brněnskou kulturu bylo jistě nejvýznamnějším počinem založení Františkova muzea roku 1817, avšak výrazně se také zasadil o&nbsp;zdraví moravského lidu. Na svém panství zavedl očkování proti neštovicím a&nbsp;vzteklině a&nbsp;říká se, že nedůvěřivé vesničany přesvědčoval tak, že první vakcínu aplikoval sám sobě. Pověstnými se staly také jeho chemické pokusy v zámecké laboratoři i&nbsp;jeho výzkumná expedice na dno propasti Macocha v&nbsp;Moravském krasu.
Salmovský palác, kde trávil mnohé dny svého plodného života, musel bohužel ustoupit regulaci vnitřního města, dnes se z něj zachoval jen portál zdobící dům na nároží Josefské a&nbsp;Masarykovy ulice.",https://www.gotobrno.cz/wp-content/uploads/2017/10/palac-salm-reifferscheidtu-v-brne-sidlo-salmovy-zednarske-loze.jpg,,https://www.gotobrno.cz/misto/palac-salm-reifferscheidtu/,,,https://www.brnotrails.cz/objekt/15-svobodni-zednari,Masarykova 31 ,49.1919289,16.6106777,,,,,,,,,,Masarykova 31 ,Brno,,{6D144BB8-B3EA-475E-A82A-01B3F0501BA0}
16.6243299000001,49.2022887000001,181,Textilní škola,"Velký úspěch brněnského textilnictví, jehož produkty od druhé půle 19.&nbsp;století putovaly doslova do celého světa, podnítilo majitele továren zabývat se odborným vzděláním svých pracovníků.
Proto se rozhodli zřídit vyšší textilní školu, která od roku 1860 vychovávala specializované dělníky a&nbsp;mistry brněnských vlnařských továren, a&nbsp;ve zvláštních třídách i&nbsp;syny továrníků, které připravovala k&nbsp;náročné řídící práci.
C. k. odborné učiliště pro textilní průmysl, jak zněl název nové školy, vyrostlo podle plánů architekta Josefa Nebehostenyho na někdejší třídě Františka Josefa (dnešní ulici Francouzské), a&nbsp;brzy se stalo nejdůležitějším vzdělávacím centrem pro textilní průmysl v Rakousku-Uhersku.
Velký důraz byl při výuce kladen na praxi v moderně vybavených dílnách, v nichž byly instalovány stroje k produkci vlněného, hedvábného i&nbsp;bavlněného zboží. K modernímu vybavení školy patřila také barevna, bělírna, tiskárna a&nbsp;laboratoře, samostatným oddělením byl nově založený výzkumný ústav.
Odborníci zde vychovaní byli brzy schopni navrhovat a&nbsp;vyrábět tak kvalitní tkaniny, že na sebe upozornili i&nbsp;na Světových výstavách v Londýně (1862), v Paříži (1867, 1878, 1889, 1900) či ve Vídni (1873). Továrníci si díky nim za své výrobky odnášeli zlaté a&nbsp;stříbrné medaile, a&nbsp;tyto byly označovány za vrcholné produkty rakousko-uherského průmyslu. Z&nbsp;jemných černých suken prvotřídní kvality si údajně nechávala šaty šít i&nbsp;britská královna Viktorie.
Historie brněnské textilní školy skončila až v roce 2012, kdy byl ústav s dlouholetou tradicí sloučen se Střední školou umění a&nbsp;designu a&nbsp;VOŠ restaurátorskou, neboť krachující textilní průmysl v Brně už nepotřeboval další odborníky. Tímto zanikly i&nbsp;mnohé obory věnující se textilním technologiím, přádelnictví, tkalcovství či pletařství ve prospěch nových trendových oborů.",https://www.gotobrno.cz/wp-content/uploads/2018/08/skola-e1535540869219.jpg,,https://www.gotobrno.cz/misto/textilni-skola/,,,https://www.brnotrails.cz/objekt/21-textilni-skola,Francouzská 427/101,49.2022887,16.6243299,,,,,,,,,,Francouzská 427/101,Brno,,{AEE1FEE3-F00E-4F14-9FF6-34BBBCFA012F}
